Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens,Debt_To_Income_Ratio
179520.0,1,1,872100.0,15.0,3,3,12427.52,15.8,5.0,0.0,177650.0,356510.0,0.0,0.0,0.17100130718954248
267388.0,0,1,1305832.0,7.0,1,3,8814.29,18.5,5.0,0.0,964706.0,2931808.0,0.0,0.0,0.08099930159469212
351054.0,1,1,1369106.0397805213,15.0,2,3,13958.92,17.2,6.0,0.0,263226.0,612062.0,0.0,0.0,0.1223477474592492
261822.0,1,1,1369106.0397805213,4.0,3,3,4047.38,6.0,6.0,0.0,114418.0,221166.0,0.0,0.0,0.03547465177188608
347886.0,0,0,937004.0,2.0,3,3,17881.28,14.5,7.0,0.0,290757.0,485100.0,0.0,0.0,0.22900154108200177
523666.0,1,1,1573485.0,7.0,1,3,22422.28,16.5,5.0,0.0,357960.0,457996.0,0.0,0.0,0.1710009056330375
366960.0,1,2,719682.0,15.0,3,3,14813.54,23.5,6.0,0.0,532779.0,877536.0,0.0,0.0,0.2470014256296531
96096.0,1,1,622554.0,3.0,3,2,6433.02,5.7,5.0,0.0,39273.0,96140.0,0.0,0.0,0.1239992675334188
446952.0,1,1,1640517.0,0.5,3,3,25291.28,31.1,12.0,0.0,470649.0,777414.0,0.0,0.0,0.18499982627427816
269632.0,1,1,1212713.0,6.0,3,7,15765.44,13.2,7.0,0.0,86355.0,269500.0,0.0,0.0,0.15600169207388723
218592.0,1,1,906167.0,2.0,3,1,7158.63,8.2,5.0,0.0,71972.0,194700.0,0.0,0.0,0.09479881743652108
33748.0,1,1,291536.0,7.993557422969188,3,6,4761.59,13.1,8.0,1.0,32509.0,256124.0,1.0,0.0,0.1959932221063608
607068.0,0,1,1844710.0,3.0,1,3,29669.07,19.0,8.0,0.0,531829.0,789470.0,0.0,0.0,0.19299989700278092
450208.0,1,1,1369106.0397805213,15.0,1,3,37168.56,28.5,9.0,0.0,525806.0,849134.0,0.0,0.0,0.32577660680797305
333234.0,0,1,1151172.0,2.0,1,3,18130.94,30.3,14.0,0.0,242117.0,785246.0,0.0,0.0,0.1889998019409784
301774.0,0,1,1116972.0,9.0,1,3,10797.32,9.3,9.0,0.0,300542.0,579986.0,0.0,0.0,0.11599918350683813
465520.0,0,1,1914440.0,4.0,1,3,4307.49,13.0,5.0,1.0,135185.0,223938.0,1.0,0.0,0.026999999999999996
151470.0,1,2,2055724.0,15.0,1,11,31007.24,17.0,11.0,0.0,118351.0,233860.0,0.0,0.0,0.1810004066693778
423390.0,0,1,1399217.0,15.0,1,3,39294.47,35.9,15.0,0.0,783826.0,1370952.0,0.0,0.0,0.3369982211479706
154572.0,1,2,945649.0,15.0,1,3,4523.33,26.4,12.0,0.0,230736.0,772156.0,0.0,0.0,0.057399690582869534
78980.0,1,1,261573.0,3.0,1,3,5449.2,13.1,9.0,0.0,131879.0,231000.0,0.0,0.0,0.24998910438003924
94358.0,1,1,379050.0,7.993557422969188,3,3,2577.54,7.0,7.0,0.0,47861.0,179916.0,0.0,0.0,0.08159999999999999
261206.0,1,2,1409895.0,0.5,1,0,9422.86,19.7,8.0,0.0,227069.0,829400.0,0.0,0.0,0.08020052557105317
172348.0,1,2,1823449.0,15.0,1,3,25984.21,24.5,10.0,0.0,297255.0,428626.0,0.0,0.0,0.17100040637275843
197516.0,1,2,1061340.0,15.0,3,3,14947.3,28.3,17.0,0.0,135907.0,364298.0,0.0,0.0,0.16900107411385606
174636.0,1,2,1168804.0,15.0,1,3,24350.21,26.3,14.0,0.0,718618.0,1122924.0,0.0,0.0,0.2500013004746732
446072.0,1,1,1369106.0397805213,15.0,1,3,41534.19,27.4,19.0,0.0,838375.0,1150182.0,0.0,0.0,0.3640406699833851
119328.0,1,1,1369106.0397805213,7.0,3,11,11448.07,18.6,5.0,0.0,37278.0,123662.0,0.0,0.0,0.10034054047561035
646404.0,1,1,1451467.0,7.0,3,3,23949.31,20.1,7.0,0.0,369094.0,583858.0,0.0,0.0,0.19800086395350364
449768.0,1,1,1369106.0397805213,15.0,1,3,20862.38,25.5,16.0,1.0,458565.0,705144.0,1.0,0.0,0.1828554930925094
654060.0,1,1,1581636.0,15.0,3,3,31105.47,14.5,16.0,0.0,205960.0,752268.0,0.0,0.0,0.2359997116909327
437448.0,0,0,1284514.0,6.0,1,3,15200.0,18.9,10.0,0.0,366928.0,476850.0,0.0,0.0,0.14199923083749963
225148.0,1,1,1369106.0397805213,7.993557422969188,3,3,11468.21,31.6,9.0,1.0,80047.0,362076.0,1.0,0.0,0.10051706442114691
185768.0,1,1,592059.0,7.993557422969188,1,3,7154.07,41.7,4.0,0.0,93423.0,141592.0,0.0,0.0,0.14500048137094443
378070.0,0,1,946124.0,3.0,3,3,19316.92,8.4,7.0,0.0,202141.0,292204.0,0.0,0.0,0.24500281147080083
252560.0,1,1,1369106.0397805213,0.5,3,3,10746.97,13.2,4.0,0.0,129960.0,201168.0,0.0,0.0,0.09419550878664877
258368.0,1,1,618488.0,0.5,2,3,3370.79,15.7,12.0,0.0,92815.0,257708.0,0.0,0.0,0.06540058982550995
130988.0,1,2,1564859.0,0.5,1,3,26080.92,20.4,7.0,1.0,44840.0,87384.0,1.0,0.0,0.19999951433324023
551100.0,0,0,1475597.0,15.0,1,0,21346.88,19.7,13.0,0.0,700188.0,1417372.0,0.0,0.0,0.17359926863499994
328614.0,0,1,2838030.0,15.0,2,3,7236.91,13.5,8.0,1.0,205922.0,374902.0,1.0,0.0,0.030599718819039966
354068.0,0,1,955605.0,7.993557422969188,2,7,6745.0,21.0,14.0,1.0,249185.0,712426.0,1.0,0.0,0.08470026841634358
418308.0,0,0,1431422.0,15.0,3,3,31252.53,14.5,10.0,0.0,572755.0,705518.0,0.0,0.0,0.2619984602723725
445148.0,1,2,1537784.0,15.0,1,3,30627.43,19.7,18.0,0.0,275139.0,552156.0,0.0,0.0,0.2389992092517545
109164.0,1,2,838774.0,6.0,3,3,5430.96,12.6,7.0,0.0,84094.0,137522.0,0.0,0.0,0.07769854573460788
322806.0,1,1,1369106.0397805213,7.993557422969188,3,3,20940.09,22.0,8.0,1.0,343216.0,1439900.0,1.0,0.0,0.183536609071042
160996.0,1,1,556149.0,15.0,3,3,3355.4,15.8,7.0,1.0,139992.0,264022.0,1.0,0.0,0.07239930306446654
757372.0,0,1,7475360.0,8.0,3,11,56999.62,39.4,11.0,0.0,2151883.0,2854126.0,0.0,0.0,0.09150000000000001
221496.0,1,1,1912920.0,0.5,3,3,5914.13,10.0,4.0,0.0,260129.0,314424.0,0.0,0.0,0.037100119189511324
220902.0,1,1,1369106.0397805213,2.0,1,3,7225.7,20.5,28.0,0.0,264670.0,2173446.0,0.0,0.0,0.06333212876184524
610632.0,0,1,1369106.0397805213,15.0,1,3,49723.57,17.1,17.0,0.0,804764.0,1335004.0,0.0,0.0,0.43581930300713084
215732.0,1,1,4192065.0,15.0,3,7,29659.0,23.0,12.0,0.0,382090.0,543510.0,0.0,0.0,0.08490040111496362
659472.0,0,0,2278176.0,15.0,3,3,54296.49,20.9,9.0,0.0,1264773.0,1525480.0,0.0,0.0,0.2859997998398719
107360.0,1,2,927105.0,5.0,1,3,6080.38,20.5,12.0,0.0,95855.0,449394.0,0.0,0.0,0.0787015063018752
783486.0,1,1,3106348.0,15.0,1,3,77658.7,18.6,17.0,0.0,1570692.0,2981462.0,0.0,0.0,0.3
87296.0,1,1,1369106.0397805213,15.0,3,3,15048.57,15.4,9.0,1.0,105906.0,227106.0,1.0,0.0,0.13189835904087377
246730.0,1,1,535078.0,0.5,2,5,3495.81,14.0,11.0,0.0,1425.0,829796.0,0.0,0.0,0.0783992614160926
134376.0,1,1,773680.0,4.0,3,3,14377.49,7.0,7.0,0.0,101270.0,179300.0,0.0,0.0,0.22299901768172886
444004.0,1,1,1380445.0,0.5,3,3,18521.01,11.0,17.0,0.0,368315.0,706068.0,0.0,0.0,0.16100034409194136
202620.0,1,1,1701241.0,3.0,3,3,18713.67,13.5,8.0,0.0,287774.0,391534.0,0.0,0.0,0.1320001340198126
620312.0,1,1,1369106.0397805213,3.0,1,3,14493.2,15.1,11.0,0.0,477755.0,1162150.0,0.0,0.0,0.12703062797669093
456280.0,1,2,2251728.0,4.0,2,3,44096.34,16.8,24.0,0.0,1038483.0,2055460.0,0.0,0.0,0.235
756998.0,1,1,2241468.0,15.0,1,3,29699.47,20.3,12.0,0.0,702639.0,1327216.0,0.0,0.0,0.159000101719052
502502.0,0,0,1144560.0,4.0,1,3,30044.7,9.9,22.0,0.0,325945.0,477136.0,0.0,0.0,0.315
108680.0,0,0,1407900.0,3.0,3,11,3883.6,16.8,7.0,0.0,7049.0,43956.0,0.0,0.0,0.033101214574898785
269060.0,1,1,1278073.0,6.0,3,3,6411.74,26.7,4.0,0.0,101954.0,123376.0,0.0,0.0,0.060200692761681066
137808.0,1,1,557916.0,7.993557422969188,3,7,7011.19,10.0,3.0,0.0,58653.0,75394.0,0.0,0.0,0.15080098079280752
357874.0,1,1,736915.0,0.5,2,3,15659.42,18.5,19.0,0.0,525198.0,1115840.0,0.0,0.0,0.25499961325254605
225214.0,1,1,849794.0,4.0,3,10,8993.46,16.5,15.0,1.0,173660.0,349690.0,0.0,1.0,0.12699727228010552
351780.0,1,1,1369106.0397805213,5.0,3,3,14811.07,22.9,8.0,0.0,80332.0,200068.0,0.0,0.0,0.12981670873973503
259512.0,1,1,1369106.0397805213,4.0,3,3,7022.59,13.9,8.0,0.0,206511.0,608454.0,0.0,0.0,0.0615519014243114
560824.0,0,1,2122927.0,0.5,3,3,16346.46,18.4,5.0,0.0,107768.0,228140.0,0.0,0.0,0.09239955966455747
520300.0,0,1,2340325.0,15.0,1,3,31009.33,11.9,10.0,0.0,280307.0,338096.0,0.0,0.0,0.1590001217779582
221782.0,1,2,3830780.0,3.0,1,3,31444.43,38.3,15.0,0.0,391495.0,696300.0,0.0,0.0,0.09850034718777897
189068.0,1,1,1113324.0,8.0,3,3,11133.24,21.0,5.0,1.0,104177.0,161040.0,1.0,0.0,0.12
276034.0,1,2,1154668.0,2.0,3,3,15270.49,18.3,9.0,0.0,310536.0,638660.0,0.0,0.0,0.1587000592378069
123244.0,1,1,560196.0,0.5,3,2,6348.85,15.8,12.0,0.0,50179.0,229636.0,0.0,0.0,0.135999185999186
754446.0,1,1,2792430.0,8.0,1,3,28459.53,21.6,11.0,0.0,429989.0,638330.0,0.0,0.0,0.12230006123698713
137280.0,1,1,1369106.0397805213,4.0,3,3,18484.34,13.0,9.0,1.0,130131.0,203610.0,1.0,0.0,0.16201234495726735
130834.0,1,2,1355821.0,2.0,3,3,2971.6,11.7,3.0,0.0,123329.0,383856.0,0.0,0.0,0.026300816995753866
139062.0,1,1,1369106.0397805213,15.0,3,3,11461.18,22.6,6.0,1.0,118104.0,451308.0,1.0,0.0,0.10045544757223321
777326.0,0,1,1879689.0,3.0,2,0,14880.8,27.9,11.0,0.0,258951.0,986326.0,0.0,0.0,0.09499954513752007
140998.0,1,2,951330.0,5.0,3,3,9433.88,17.9,8.0,0.0,82669.0,376860.0,0.0,0.0,0.11899820251647691
111914.0,1,2,715236.0,7.993557422969188,3,3,1203.84,10.7,6.0,0.0,7885.0,194304.0,0.0,0.0,0.020197641058335988
67012.0,1,1,1369106.0397805213,7.993557422969188,3,3,11157.94,12.2,10.0,0.0,58273.0,636482.0,0.0,0.0,0.09779759646773928
789030.0,0,1,1369106.0397805213,7.993557422969188,3,3,30420.71,5.3,8.0,0.0,548245.0,727980.0,0.0,0.0,0.26663275845201895
436612.0,1,1,1369106.0397805213,4.0,1,3,13807.11,10.0,10.0,0.0,132791.0,327140.0,0.0,0.0,0.1210171565867613
446600.0,0,1,1349950.0,15.0,1,3,41623.3,15.0,18.0,0.0,448324.0,1121186.0,0.0,0.0,0.3699985925404645
112662.0,1,1,369740.0,2.0,3,3,4252.01,10.8,11.0,0.0,96425.0,198660.0,0.0,0.0,0.138
430210.0,1,1,930069.0,7.0,1,3,9300.69,12.7,14.0,0.0,153501.0,550264.0,0.0,0.0,0.12
758912.0,0,1,3651648.0,5.0,1,3,23522.76,21.3,9.0,0.0,360487.0,899580.0,0.0,0.0,0.0773001998001998
172326.0,1,1,1369106.0397805213,7.0,3,3,3048.93,7.0,5.0,0.0,84341.0,144254.0,0.0,0.0,0.026723393905898785
331914.0,1,1,2255604.0,7.0,1,7,27631.13,14.5,24.0,0.0,356763.0,590128.0,0.0,0.0,0.14699989891842719
221474.0,1,1,765092.0,7.993557422969188,3,3,10539.11,11.6,4.0,0.0,73435.0,99682.0,0.0,0.0,0.16529949339425848
112420.0,1,1,1369106.0397805213,2.0,1,3,13568.28,19.0,11.0,1.0,19418.0,99044.0,1.0,0.0,0.11892384904393619
264660.0,0,1,1369106.0397805213,7.993557422969188,3,3,20599.8,15.6,13.0,0.0,12578.0,393426.0,0.0,0.0,0.1805540205195704
221320.0,0,1,955700.0,15.0,1,3,15848.85,20.6,7.0,0.0,111302.0,234762.0,0.0,0.0,0.1990019880715706
259534.0,1,2,1389717.0,7.0,1,3,19710.79,17.6,11.0,0.0,259635.0,519222.0,0.0,0.0,0.17019974570362167
332024.0,1,2,1491044.0,3.0,1,3,8387.17,15.7,11.0,0.0,248064.0,825374.0,0.0,0.0,0.06750038228248127
331694.0,0,1,1369106.0397805213,9.0,3,3,20460.72,12.8,16.0,0.0,434872.0,727672.0,0.0,0.0,0.17933500610322356
202752.0,1,2,1926144.0,4.0,1,3,16051.2,25.0,12.0,0.0,332842.0,1082532.0,0.0,0.0,0.1
132902.0,1,1,784377.0,5.0,1,3,9150.97,13.1,8.0,0.0,299250.0,369798.0,0.0,0.0,0.13999854661725164
32670.0,1,1,1369106.0397805213,3.0,3,11,1354.13,11.6,5.0,0.0,25669.0,183502.0,0.0,0.0,0.011868737356972685
130834.0,1,1,2353872.0,7.993557422969188,2,7,15967.03,13.8,13.0,1.0,6213.0,32714.0,1.0,0.0,0.08139965129794653
333168.0,1,1,1093393.0,4.0,1,3,16036.57,15.4,17.0,0.0,393832.0,737902.0,0.0,0.0,0.17600152918484022
234630.0,1,1,484462.0,15.0,2,3,5854.09,19.8,9.0,0.0,230337.0,396902.0,0.0,0.0,0.14500431406384814
135146.0,1,1,1294736.0,15.0,1,3,15105.19,18.3,10.0,1.0,102201.0,220770.0,1.0,0.0,0.13999941300774832
97746.0,1,1,461472.0,7.993557422969188,3,3,3049.69,21.2,6.0,0.0,127471.0,440572.0,0.0,0.0,0.07930335968379447
263186.0,1,0,1098580.0,2.0,1,7,16478.7,14.1,11.0,1.0,164312.0,243298.0,1.0,0.0,0.18000000000000002
219758.0,1,2,3416238.0,7.0,1,7,42418.26,33.2,10.0,0.0,254866.0,1612644.0,0.0,0.0,0.14899989988987888
403040.0,0,1,1450365.0,15.0,1,2,12569.83,15.4,15.0,0.0,4617.0,281666.0,0.0,0.0,0.104
267454.0,0,1,1347423.0,9.0,3,3,16955.03,22.6,9.0,0.0,174363.0,245300.0,0.0,0.0,0.15099961927323488
224268.0,1,1,1936860.0,15.0,3,3,33410.93,16.0,8.0,0.0,476577.0,549626.0,0.0,0.0,0.20700058858151854
215798.0,1,2,573420.0,0.5,3,3,13093.09,23.4,13.0,0.0,294367.0,862928.0,0.0,0.0,0.274
445324.0,0,1,1124952.0,15.0,1,3,18252.16,14.6,8.0,0.0,93024.0,238260.0,0.0,0.0,0.19469801378192136
207636.0,1,1,735205.0,0.5,3,3,18196.3,8.5,11.0,0.0,145312.0,266222.0,0.0,0.0,0.2969996123530172
318230.0,0,1,611762.0,15.0,1,3,17690.14,18.0,13.0,0.0,171475.0,390874.0,0.0,0.0,0.3470004348096155
445368.0,0,1,1788565.0,7.0,1,3,24145.58,19.9,16.0,0.0,401888.0,979682.0,0.0,0.0,0.1619996813087587
82808.0,1,1,1369106.0397805213,7.993557422969188,3,3,7250.02,14.7,15.0,0.0,100757.0,254166.0,0.0,0.0,0.06354528975268187
659010.0,1,1,4268597.0,7.993557422969188,1,3,51934.41,18.0,17.0,0.0,399057.0,634722.0,0.0,0.0,0.14599947476887606
218284.0,1,1,1036849.0,9.0,3,3,18836.22,8.5,12.0,0.0,146566.0,272866.0,0.0,0.0,0.2180015026296018
236148.0,0,1,529511.0,3.0,3,2,741.19,10.1,6.0,0.0,26087.0,272118.0,0.0,0.0,0.01679715813269224
721028.0,1,1,1251188.0,7.993557422969188,3,3,22208.34,16.0,15.0,0.0,611439.0,995764.0,0.0,0.0,0.2129976310514487
106546.0,1,1,1338322.0,15.0,1,5,25093.49,17.9,15.0,1.0,68514.0,346434.0,1.0,0.0,0.22499957409352905
306438.0,1,1,888592.0,3.0,3,3,19030.78,12.9,13.0,0.0,96805.0,219340.0,0.0,0.0,0.2570013684570646
514184.0,0,1,890929.0,7.993557422969188,1,3,20268.63,28.7,7.0,0.0,200051.0,240790.0,0.0,0.0,0.2729999360218379
179454.0,1,1,542431.0,3.0,3,11,13334.58,10.6,9.0,0.0,224675.0,466224.0,0.0,0.0,0.2949959718378927
177540.0,1,1,2108183.0,15.0,1,3,28460.48,18.3,10.0,0.0,418342.0,497332.0,0.0,0.0,0.162000054075002
321794.0,1,1,1369106.0397805213,4.0,3,3,18897.4,10.6,9.0,0.0,331968.0,406758.0,0.0,0.0,0.16563275116100787
111562.0,1,1,880023.0,2.0,3,7,10267.03,12.0,12.0,0.0,114114.0,514096.0,0.0,0.0,0.14000129542068787
86240.0,1,1,1369106.0397805213,7.993557422969188,3,3,3520.89,10.1,6.0,0.0,107825.0,245762.0,0.0,0.0,0.030860049384321703
151096.0,1,1,1369106.0397805213,4.0,2,3,2251.12,27.7,11.0,1.0,49552.0,246268.0,1.0,0.0,0.0197307142143135
211222.0,1,2,648812.0,7.993557422969188,1,5,18166.85,27.0,11.0,0.0,345705.0,635360.0,0.0,0.0,0.3360021084690172
428010.0,0,1,833264.0,15.0,1,3,21386.97,26.4,6.0,0.0,616436.0,1074942.0,0.0,0.0,0.3079979934330537
788480.0,1,1,9338880.0,15.0,3,0,40546.38,7.3,7.0,0.0,326496.0,1092608.0,0.0,0.0,0.05210009765625
481910.0,1,1,1369106.0397805213,2.0,1,3,17105.32,17.8,10.0,0.0,209988.0,792022.0,0.0,0.0,0.14992545064873533
223036.0,1,2,1223144.0,0.5,3,3,8001.47,12.7,7.0,0.0,143241.0,623502.0,0.0,0.0,0.07850068348452839
178794.0,1,1,1479511.0,6.0,3,3,38467.21,10.5,8.0,0.0,299003.0,353276.0,0.0,0.0,0.3119993835801153
567512.0,0,1,1706884.0,15.0,1,3,33568.63,15.0,11.0,0.0,409450.0,1070212.0,0.0,0.0,0.23599937664188075
239316.0,1,1,1303400.0,2.0,3,3,16835.71,16.5,8.0,0.0,64277.0,133606.0,0.0,0.0,0.155001166180758
328416.0,1,1,1039984.0,2.0,3,3,11526.35,19.9,9.0,0.0,201913.0,363594.0,0.0,0.0,0.1329983922829582
189816.0,1,1,1967070.0,15.0,1,3,30981.4,14.9,14.0,0.0,269534.0,1009976.0,0.0,0.0,0.18900028977108085
223300.0,1,2,1903439.0,4.0,1,3,18558.44,25.8,24.0,0.0,1014619.0,8332104.0,0.0,0.0,0.116999431029836
426294.0,1,1,1170571.0,15.0,2,3,21655.63,17.9,11.0,0.0,534565.0,664818.0,0.0,0.0,0.22200068171858006
100386.0,1,2,1637610.0,5.0,1,5,16785.55,8.7,7.0,0.0,79325.0,182952.0,0.0,0.0,0.12300034806822138
90728.0,1,0,711436.0,15.0,3,11,7173.64,16.0,10.0,0.0,357219.0,558932.0,0.0,0.0,0.12099989317380623
547866.0,1,1,1369106.0397805213,5.0,1,3,23956.91,19.4,10.0,0.0,278559.0,622644.0,0.0,0.0,0.20997856385622682
397870.0,0,1,1369106.0397805213,6.0,1,3,17892.49,12.8,14.0,1.0,231895.0,366828.0,1.0,0.0,0.1568248724068296
346060.0,0,1,1369106.0397805213,15.0,1,3,10843.11,21.0,11.0,1.0,215574.0,438680.0,1.0,0.0,0.09503816082854974
430232.0,1,2,2043602.0,8.0,1,3,12806.57,13.6,11.0,0.0,202369.0,497508.0,0.0,0.0,0.07519998512430502
552640.0,0,1,1336384.0,8.0,3,3,16259.44,15.5,8.0,1.0,291669.0,787248.0,1.0,0.0,0.14600090991810738
193512.0,1,1,621414.0,2.0,3,3,14551.53,8.3,8.0,0.0,226765.0,394834.0,0.0,0.0,0.28100165107319763
620620.0,0,1,1884515.0,8.0,2,3,14683.58,21.7,11.0,1.0,331664.0,800074.0,1.0,0.0,0.09350042849221152
224092.0,1,1,1119252.0,2.0,1,3,13244.52,24.5,11.0,0.0,244454.0,309034.0,0.0,0.0,0.14200040741495212
56408.0,1,2,2388452.0,15.0,2,3,30452.82,16.8,12.0,0.0,396644.0,582824.0,0.0,0.0,0.15300028637795526
445148.0,1,1,1728088.0,5.0,1,3,30659.16,16.8,15.0,0.0,760323.0,1030876.0,0.0,0.0,0.21289999120415165
161414.0,1,1,1486864.0,15.0,3,3,24657.25,16.8,8.0,0.0,512202.0,643236.0,0.0,0.0,0.1990007156000818
388872.0,1,1,1369106.0397805213,15.0,1,3,33533.1,30.4,9.0,0.0,1112184.0,1375858.0,0.0,0.0,0.293912369318382
697686.0,0,1,1989224.0,4.0,1,3,30667.14,38.5,10.0,0.0,509618.0,988416.0,0.0,0.0,0.18499961794146863
610280.0,0,1,2691730.0,15.0,1,3,28038.87,30.7,16.0,0.0,957144.0,1181532.0,0.0,0.0,0.12500007058657442
282964.0,1,1,1369106.0397805213,2.0,3,3,4839.11,30.6,7.0,1.0,104519.0,162690.0,1.0,0.0,0.0424140412157622
134244.0,1,1,1185334.0,7.993557422969188,1,5,17582.41,25.5,9.0,0.0,155363.0,214918.0,0.0,0.0,0.1779995511813548
326304.0,1,1,1784784.0,7.993557422969188,1,3,36469.17,22.6,5.0,0.0,202996.0,247940.0,0.0,0.0,0.24520056208482371
311872.0,0,1,1063810.0,6.0,1,3,28191.06,12.2,10.0,0.0,391723.0,591338.0,0.0,0.0,0.3180010716199322
328218.0,1,1,982661.0,3.0,3,3,11136.85,18.2,8.0,0.0,251237.0,297462.0,0.0,0.0,0.1360003093640635
306922.0,1,1,1369106.0397805213,7.993557422969188,3,3,14342.34,18.3,12.0,0.0,322582.0,640684.0,0.0,0.0,0.1257083637054076
156904.0,1,1,1475787.0,7.993557422969188,1,3,40706.93,24.0,20.0,0.0,918802.0,1271072.0,0.0,0.0,0.33099841643814454
56364.0,1,1,954180.0,5.0,3,3,31170.07,8.0,11.0,0.0,354122.0,921426.0,0.0,0.0,0.3920023894862605
173382.0,1,1,1369106.0397805213,5.0,3,3,11005.56,15.0,9.0,0.0,90117.0,190784.0,0.0,0.0,0.09646200963452864
781704.0,1,1,1735992.0,7.993557422969188,3,3,30235.27,32.0,21.0,0.0,736136.0,1198846.0,0.0,0.0,0.2090005253480431
88022.0,1,2,1140228.0,7.993557422969188,3,3,16818.42,17.5,6.0,1.0,72143.0,134288.0,1.0,0.0,0.17700059988002398
225324.0,1,1,1945980.0,0.5,3,3,31784.34,32.9,8.0,0.0,90516.0,342474.0,0.0,0.0,0.196
114312.0,1,2,1590775.0,9.0,1,11,3499.8,34.0,7.0,0.0,107806.0,780120.0,0.0,0.0,0.026400716631830398
196504.0,1,2,1037058.0,0.5,3,3,17111.4,23.5,8.0,1.0,161861.0,264330.0,1.0,0.0,0.19799934044190395
307164.0,1,1,636652.0,6.0,3,3,13900.4,19.7,3.0,1.0,318630.0,381920.0,1.0,0.0,0.26200310373642116
574992.0,0,1,1950008.0,2.0,1,3,46475.33,13.0,21.0,0.0,234061.0,818774.0,0.0,0.0,0.2860008574323798
284482.0,1,2,1417457.0,15.0,1,3,10926.33,14.6,11.0,0.0,42446.0,501534.0,0.0,0.0,0.09250083776791818
787336.0,0,1,2952980.0,15.0,1,3,30760.05,15.7,16.0,0.0,408652.0,843480.0,0.0,0.0,0.12499935658216446
255926.0,1,1,1046938.0,5.0,1,3,10731.01,13.4,5.0,0.0,133342.0,163900.0,0.0,0.0,0.12299880222133498
424644.0,0,0,816905.0,6.0,3,3,20150.45,17.0,22.0,0.0,69046.0,251416.0,0.0,0.0,0.2960018606814746
169752.0,1,1,1369106.0397805213,15.0,1,3,20273.95,16.0,7.0,1.0,105621.0,151184.0,1.0,0.0,0.17769799630640803
786940.0,1,1,1825292.0,5.0,1,3,14450.26,7.5,7.0,0.0,126673.0,586652.0,0.0,0.0,0.09500020818586835
213422.0,1,0,447032.0,0.5,3,3,3222.4,10.1,2.0,0.0,132050.0,157300.0,0.0,0.0,0.08650119007140428
438416.0,1,1,1369106.0397805213,6.0,1,3,13536.17,20.4,8.0,1.0,30799.0,228602.0,1.0,0.0,0.11864240992322223
215226.0,1,2,1858770.0,15.0,2,3,7961.76,19.9,11.0,0.0,38361.0,312840.0,0.0,0.0,0.05140018399264029
111606.0,1,1,1060257.0,15.0,1,7,22883.79,16.9,23.0,0.0,318383.0,1480534.0,0.0,0.0,0.25899897854954035
90134.0,1,2,1983258.0,6.0,1,11,16576.93,17.1,9.0,0.0,291365.0,367488.0,0.0,0.0,0.10030120135655572
325952.0,1,1,1463779.0,2.0,3,3,7880.06,12.3,4.0,0.0,83486.0,163042.0,0.0,0.0,0.06460040757518724
141108.0,1,1,899954.0,15.0,2,3,4837.21,18.3,7.0,1.0,131176.0,249810.0,1.0,0.0,0.06449942997086518
327800.0,1,1,1321089.0,15.0,1,3,16183.25,11.2,13.0,0.0,237082.0,327954.0,0.0,0.0,0.14699918022177158
204402.0,1,1,629755.0,2.0,3,3,12122.95,12.2,10.0,1.0,170753.0,342672.0,1.0,0.0,0.23100316789862724
141218.0,1,2,666938.0,3.0,1,3,10504.15,14.5,6.0,0.0,67526.0,145618.0,0.0,0.0,0.1889977779043929
268114.0,0,1,545851.0,15.0,3,3,9734.46,9.2,7.0,0.0,145882.0,449240.0,0.0,0.0,0.21400257579449336
139744.0,1,1,1398381.0,15.0,1,7,14449.88,31.4,11.0,1.0,261022.0,514866.0,1.0,0.0,0.12399951086291933
112750.0,0,0,2040980.0,15.0,2,0,25171.96,20.0,7.0,0.0,766232.0,849002.0,0.0,0.0,0.14799925525972818
541068.0,0,1,1112811.0,15.0,3,3,31808.09,15.6,16.0,0.0,387220.0,947914.0,0.0,0.0,0.343002612303437
78386.0,1,1,564186.0,4.0,3,11,319.77,10.5,4.0,0.0,5225.0,108086.0,0.0,0.0,0.006801374014952516
219472.0,1,2,2274528.0,0.5,3,3,21987.18,20.8,22.0,0.0,151639.0,624844.0,0.0,0.0,0.11600040096230954
156926.0,1,1,1369106.0397805213,0.5,3,11,11607.67,16.6,22.0,0.0,466564.0,555808.0,0.0,0.0,0.10173940947797558
211596.0,1,1,875653.0,8.0,2,5,6034.78,9.7,4.0,0.0,31445.0,46266.0,0.0,0.0,0.08270097858398245
329274.0,1,1,1369106.0397805213,3.0,3,3,18484.34,8.9,6.0,0.0,148922.0,219648.0,0.0,0.0,0.16201234495726735
107360.0,1,1,834480.0,15.0,1,3,8010.97,17.9,6.0,0.0,97831.0,113872.0,0.0,0.0,0.11519945355191256
315700.0,1,1,696103.0,15.0,2,3,13167.95,16.0,7.0,0.0,234232.0,295460.0,0.0,0.0,0.22700002729481128
679008.0,0,0,1418730.0,5.0,3,3,21044.59,11.6,11.0,0.0,578189.0,858308.0,0.0,0.0,0.17800080353555645
89584.0,1,2,1643918.0,7.0,1,3,16028.02,11.0,5.0,0.0,100111.0,250888.0,0.0,0.0,0.11699868241603292
